Company_ID,Month,Industry,Country,Company_Size,Employees,Plan,Monthly_Fee,Contract_Type,Acquisition_Channel,Electricity_kWh,Gas_kWh,Fuel_Litres,Business_Travel_km,Waste_kg,Water_Litres,Electricity_CO2_kg,Gas_CO2_kg,Fuel_CO2_kg,Travel_CO2_kg,Waste_CO2_kg,Total_CO2_kg,Reduction_Target_Pct,Monthly_Logins,Reports_Generated,Targets_Set,Recommendations_Viewed,Data_Completeness_Pct,MRR,Is_Active,CO2_tonnes,CO2_per_Employee_kg
ECO00010,2026-07-01,Manufacturing,UK,Small,66,Professional,99,Annual,Referral,15996.77,2741.26,219.36,2867.52,528.52,7385.29,3039.39,493.43,504.53,315.43,237.84,4590.61,23,12,4,0,7,89.6,99,1,4.59061,69.55469696969696
ECO00010,2026-08-01,Manufacturing,UK,Small,66,Professional,99,Annual,Referral,14164.51,2640.89,237.7,2542.13,460.74,7528.61,2691.26,475.36,546.72,279.63,207.33,4200.3,23,10,3,1,6,98.6,99,1,4.2003,63.64090909090909
ECO00011,2024-02-01,Logistics,UK,Medium,167,Starter,39,Annual,Paid Search,12841.06,2616.96,1488.27,11645.58,796.84,6627.41,2439.8,471.05,3423.01,1281.01,358.58,7973.46,20,6,0,1,4,78.9,39,1,7.97346,47.74526946107785
ECO00011,2024-03-01,Logistics,UK,Medium,167,Starter,39,Annual,Paid Search,14029.27,2162.72,1349.69,10653.75,836.51,5853.21,2665.56,389.29,3104.28,1171.91,376.43,7707.47,20,11,4,1,3,80.5,39,1,7.70747,46.15251497005988
ECO00011,2024-04-01,Logistics,UK,Medium,167,Starter,39,Annual,Paid Search,14279.47,2224.45,1260.86,10516.23,748.07,6568.9,2713.1,400.4,2899.99,1156.79,336.63,7506.9,20,7,2,1,3,87.7,39,1,7.5069,44.951497005988024
ECO00011,2024-05-01,Logistics,UK,Medium,167,Starter,39,Annual,Paid Search,14244.63,2025.69,1219.46,14204.67,746.29,6550.2,2706.48,364.62,2804.77,1562.51,335.83,7774.22,20,7,2,1,6,86.6,39,1,7.774220000000001,46.55221556886228
ECO00011,2024-06-01,Logistics,UK,Medium,167,Starter,39,Annual,Paid Search,14230.43,2202.58,1154.21,12817.59,735.71,5928.09,2703.78,396.46,2654.67,1409.93,331.07,7495.92,20,8,1,1,3,95.5,39,1,7.49592,44.88574850299401
ECO00011,2024-07-01,Logistics,UK,Medium,167,Starter,39,Annual,Paid Search,13680.22,2054.9,1138.13,15861.0,826.48,6340.32,2599.24,369.88,2617.7,1744.71,371.92,7703.45,20,8,1,1,6,83.9,39,1,7.70345,46.128443113772455
ECO00011,2024-08-01,Logistics,UK,Medium,167,Starter,39,Annual,Paid Search,14148.95,2167.86,1377.6,11751.93,779.29,6552.87,2688.3,390.21,3168.47,1292.71,350.68,7890.38,20,7,3,1,2,81.5,39,1,7.89038,47.247784431137724
ECO00011,2024-09-01,Logistics,UK,Medium,167,Starter,39,Annual,Paid Search,13515.02,2094.2,1256.93,14229.95,743.75,6097.37,2567.85,376.96,2890.94,1565.29,334.69,7735.73,20,5,3,1,5,90.8,39,1,7.735729999999999,46.321736526946104
ECO00011,2024-10-01,Logistics,UK,Medium,167,Starter,39,Annual,Paid Search,13352.13,2045.97,1273.66,11419.46,791.9,6503.26,2536.9,368.28,2929.41,1256.14,356.35,7447.08,20,9,1,0,7,90.5,39,1,7.44708,44.593293413173654
ECO00011,2024-11-01,Logistics,UK,Medium,167,Starter,39,Annual,Paid Search,14660.85,2761.96,1164.4,11644.51,792.88,6219.96,2785.56,497.15,2678.12,1280.9,356.8,7598.53,20,9,3,1,5,83.1,39,1,7.598529999999999,45.500179640718564
ECO00011,2024-12-01,Logistics,UK,Medium,167,Starter,39,Annual,Paid Search,13018.15,2377.96,1335.52,10260.42,681.42,5560.05,2473.45,428.03,3071.69,1128.65,306.64,7408.45,20,7,3,1,4,87.8,39,1,7.40845,44.36197604790419
ECO00011,2025-01-01,Logistics,UK,Medium,167,Starter,39,Annual,Paid Search,14237.59,2344.52,1226.62,12941.56,767.57,5747.83,2705.14,422.01,2821.22,1423.57,345.4,7717.35,20,7,5,0,6,88.9,39,1,7.717350000000001,46.211676646706586
ECO00011,2025-02-01,Logistics,UK,Medium,167,Starter,39,Annual,Paid Search,13578.91,2491.56,1325.43,11205.27,711.68,5799.75,2579.99,448.48,3048.49,1232.58,320.25,7629.8,20,4,3,1,7,77.7,39,1,7.6298,45.6874251497006
ECO00011,2025-03-01,Logistics,UK,Medium,167,Starter,39,Annual,Paid Search,13709.98,2195.92,1036.3,12056.4,685.39,6218.2,2604.9,395.26,2383.49,1326.2,308.43,7018.28,20,9,4,1,3,74.4,39,1,7.01828,42.02562874251497
ECO00011,2025-04-01,Logistics,UK,Medium,167,Starter,39,Annual,Paid Search,12204.93,2121.4,1185.95,10608.35,708.66,6474.58,2318.94,381.85,2727.68,1166.92,318.9,6914.29,20,9,4,0,5,88.8,39,1,6.91429,41.40293413173653
ECO00011,2025-05-01,Logistics,UK,Medium,167,Starter,39,Annual,Paid Search,12997.26,2176.9,1279.97,9901.09,795.21,5199.33,2469.48,391.84,2943.93,1089.12,357.84,7252.21,20,10,2,1,3,89.4,39,1,7.25221,43.42640718562874
ECO00011,2025-06-01,Logistics,UK,Medium,167,Starter,39,Annual,Paid Search,13664.2,1834.55,1164.48,12167.45,775.12,6346.91,2596.2,330.22,2678.31,1338.42,348.8,7291.95,20,6,2,1,2,89.1,39,1,7.29195,43.66437125748503
ECO00011,2025-07-01,Logistics,UK,Medium,167,Starter,39,Annual,Paid Search,12365.14,1764.74,1092.97,13475.3,665.03,5445.09,2349.38,317.65,2513.84,1482.28,299.26,6962.41,20,5,2,1,4,93.9,39,1,6.96241,41.69107784431138
ECO00011,2025-08-01,Logistics,UK,Medium,167,Starter,39,Annual,Paid Search,12058.42,1844.74,1233.58,12099.87,770.37,5733.16,2291.1,332.05,2837.23,1330.99,346.67,7138.04,20,7,3,1,5,85.1,39,1,7.13804,42.74275449101796
ECO00011,2025-09-01,Logistics,UK,Medium,167,Starter,39,Annual,Paid Search,13479.39,2057.28,1170.93,14284.43,712.37,6006.44,2561.08,370.31,2693.14,1571.29,320.57,7516.39,20,12,2,1,2,87.9,39,1,7.51639,45.00832335329341
ECO00011,2025-10-01,Logistics,UK,Medium,167,Starter,39,Annual,Paid Search,13435.57,1989.1,1215.7,11368.6,684.48,6011.57,2552.76,358.04,2796.12,1250.55,308.02,7265.47,20,7,2,1,6,89.4,39,1,7.2654700000000005,43.505808383233536
ECO00011,2025-11-01,Logistics,UK,Medium,167,Starter,39,Annual,Paid Search,13553.69,2456.33,1242.17,11536.66,697.42,6775.3,2575.2,442.14,2856.99,1269.03,313.84,7457.2,20,7,3,1,3,90.2,39,1,7.457199999999999,44.65389221556886
ECO00012,2025-05-01,Retail,France,Large,1058,Business,249,Annual,LinkedIn,141969.02,15016.85,1894.63,39356.18,4810.76,52847.7,26974.11,2703.03,4357.66,4329.18,2164.84,40528.83,20,8,3,1,5,91.6,249,1,40.52883,38.30702268431002
ECO00012,2025-06-01,Retail,France,Large,1058,Business,249,Annual,LinkedIn,141119.5,18507.55,1955.98,48110.54,4154.95,50360.31,26812.7,3331.36,4498.76,5292.16,1869.73,41804.71,20,9,3,0,3,87.6,249,1,41.80471,39.5129584120983
ECO00012,2025-07-01,Retail,France,Large,1058,Business,249,Annual,LinkedIn,166945.33,18728.74,1938.14,39124.55,3817.91,52368.62,31719.61,3371.17,4457.72,4303.7,1718.06,45570.27,20,5,4,1,5,83.9,249,1,45.570269999999994,43.0720888468809
ECO00012,2025-08-01,Retail,France,Large,1058,Business,249,Annual,LinkedIn,144434.87,18756.33,1816.7,39590.12,3925.43,48571.27,27442.62,3376.14,4178.4,4354.91,1766.44,41118.52,20,9,2,1,5,79.3,249,1,41.11852,38.86438563327032
ECO00012,2025-09-01,Retail,France,Large,1058,Business,249,Annual,LinkedIn,144709.23,17354.26,1862.83,44505.59,4572.51,53550.71,27494.75,3123.77,4284.51,4895.61,2057.63,41856.27,20,8,4,1,6,88.9,249,1,41.856269999999995,39.56169187145557
ECO00012,2025-10-01,Retail,France,Large,1058,Business,249,Annual,LinkedIn,145629.49,19771.42,1715.39,29712.57,4785.62,54401.96,27669.6,3558.86,3945.4,3268.38,2153.53,40595.77,20,7,4,1,4,91.0,249,1,40.595769999999995,38.37029300567107
ECO00012,2025-11-01,Retail,France,Large,1058,Business,249,Annual,LinkedIn,137662.23,21216.24,1899.82,38310.54,4361.13,54930.28,26155.82,3818.92,4369.6,4214.16,1962.51,40521.01,20,10,3,0,7,91.0,249,1,40.521010000000004,38.29963137996219
ECO00012,2025-12-01,Retail,France,Large,1058,Business,249,Annual,LinkedIn,135931.64,20497.93,1849.29,42341.27,4126.65,54654.02,25827.01,3689.63,4253.37,4657.54,1856.99,40284.54,20,11,6,0,7,88.8,249,1,40.28454,38.0761247637051
ECO00012,2026-01-01,Retail,France,Large,1058,Business,249,Annual,LinkedIn,144417.99,21474.6,1997.85,34943.95,4166.87,60653.13,27439.42,3865.43,4595.05,3843.83,1875.09,41618.83,20,9,3,1,7,88.9,249,1,41.61883,39.337268431001895
ECO00012,2026-02-01,Retail,France,Large,1058,Business,249,Annual,LinkedIn,141726.17,19499.46,1653.25,35874.25,4427.15,54221.9,26927.97,3509.9,3802.48,3946.17,1992.22,40178.74,20,10,2,1,4,92.7,249,1,40.17874,37.9761247637051
ECO00012,2026-03-01,Retail,France,Large,1058,Business,249,Annual,LinkedIn,147042.63,22030.69,1556.27,32752.16,4048.31,50975.81,27938.1,3965.52,3579.42,3602.74,1821.74,40907.52,20,8,2,0,5,88.8,249,1,40.90752,38.66495274102079
ECO00012,2026-04-01,Retail,France,Large,1058,Business,249,Annual,LinkedIn,135123.43,21030.2,1830.35,29135.51,3917.54,48521.27,25673.45,3785.44,4209.81,3204.91,1762.89,38636.49,20,9,3,1,6,92.4,249,1,38.636489999999995,36.518421550094516
ECO00012,2026-05-01,Retail,France,Large,1058,Business,249,Annual,LinkedIn,131484.52,17664.78,1524.63,39365.47,4199.65,52481.24,24982.06,3179.66,3506.65,4330.2,1889.84,37888.41,20,8,3,1,6,91.8,249,1,37.88841,35.811351606805296
ECO00012,2026-06-01,Retail,France,Large,1058,Business,249,Annual,LinkedIn,135377.96,17268.83,1722.43,42762.12,4464.37,56377.78,25721.81,3108.39,3961.58,4703.83,2008.97,39504.58,20,9,4,1,6,91.1,249,1,39.504580000000004,37.338922495274105
ECO00012,2026-07-01,Retail,France,Large,1058,Business,249,Annual,LinkedIn,128598.03,16818.46,1665.32,35887.75,4228.48,53262.08,24433.63,3027.32,3830.25,3947.65,1902.82,37141.66,20,15,4,1,4,85.7,249,1,37.14166,35.10553875236295
ECO00012,2026-08-01,Retail,France,Large,1058,Business,249,Annual,LinkedIn,122631.04,16129.62,1759.38,36509.42,4054.18,56012.41,23299.9,2903.33,4046.57,4016.04,1824.38,36090.21,20,6,4,1,4,81.2,249,1,36.09021,34.11172967863894
ECO00013,2024-01-01,Logistics,USA,Small,63,Professional,99,Monthly,LinkedIn,5928.33,1296.34,375.7,5521.44,223.96,1951.65,1126.38,233.34,864.11,607.36,100.78,2931.97,24,12,4,0,4,98.6,99,1,2.9319699999999997,46.539206349206346
ECO00013,2024-02-01,Logistics,USA,Small,63,Professional,99,Monthly,LinkedIn,4986.14,1375.69,439.75,6314.91,220.9,2107.63,947.37,247.62,1011.42,694.64,99.4,3000.45,24,12,6,1,4,93.0,99,1,3.00045,47.62619047619047
ECO00013,2024-03-01,Logistics,USA,Small,63,Professional,99,Monthly,LinkedIn,5629.72,1248.41,470.23,7056.66,204.44,2004.41,1069.65,224.71,1081.54,776.23,92.0,3244.13,24,9,2,1,5,92.0,99,1,3.24413,51.494126984126986
ECO00013,2024-04-01,Logistics,USA,Small,63,Professional,99,Monthly,LinkedIn,5830.08,1274.73,445.33,6141.44,219.05,2193.26,1107.72,229.45,1024.27,675.56,98.57,3135.56,24,12,4,1,7,100.0,99,1,3.13556,49.77079365079365
ECO00013,2024-05-01,Logistics,USA,Small,63,Professional,99,Monthly,LinkedIn,5933.87,1209.65,435.08,5132.57,221.67,1821.59,1127.44,217.74,1000.69,564.58,99.75,3010.2,24,12,5,0,5,97.0,99,1,3.0101999999999998,47.78095238095238
ECO00014,2024-03-01,Logistics,UK,Medium,247,Starter,39,Annual,Paid Search,22981.54,3444.77,1684.51,15426.8,1010.24,9078.33,4366.49,620.06,3874.37,1696.95,454.61,11012.47,18,12,5,0,5,90.1,39,1,11.012469999999999,44.584898785425096
ECO00014,2024-04-01,Logistics,UK,Medium,247,Starter,39,Annual,Paid Search,25810.63,3824.39,1799.26,17652.92,1052.13,8432.14,4904.02,688.39,4138.3,1941.82,473.46,12145.99,18,8,4,0,1,87.6,39,1,12.14599,49.17404858299595
ECO00014,2024-05-01,Logistics,UK,Medium,247,Starter,39,Annual,Paid Search,22448.4,3263.45,1969.93,18913.95,958.4,9217.64,4265.2,587.42,4530.83,2080.53,431.28,11895.26,18,5,3,1,5,77.7,39,1,11.89526,48.15894736842105
ECO00014,2024-06-01,Logistics,UK,Medium,247,Starter,39,Annual,Paid Search,21838.15,2797.97,1677.16,21036.43,978.99,8615.65,4149.25,503.63,3857.47,2314.01,440.55,11264.9,18,9,4,1,5,85.8,39,1,11.264899999999999,45.60688259109312
ECO00014,2024-07-01,Logistics,UK,Medium,247,Starter,39,Annual,Paid Search,22137.09,2607.13,1765.55,20100.74,1098.13,8134.94,4206.05,469.28,4060.77,2211.08,494.16,11441.34,18,10,4,1,4,87.8,39,1,11.44134,46.32121457489879
ECO00014,2024-08-01,Logistics,UK,Medium,247,Starter,39,Annual,Paid Search,20943.71,3266.33,1776.36,22039.92,1064.65,9817.22,3979.3,587.94,4085.64,2424.39,479.09,11556.36,18,9,5,1,7,83.3,39,1,11.55636,46.78688259109312
ECO00014,2024-09-01,Logistics,UK,Medium,247,Starter,39,Annual,Paid Search,21026.38,3034.76,1877.04,23762.39,974.76,8902.29,3995.01,546.26,4317.2,2613.86,438.64,11910.97,18,8,4,0,10,88.6,39,1,11.910969999999999,48.222550607287445
ECO00014,2024-10-01,Logistics,UK,Medium,247,Starter,39,Annual,Paid Search,23507.41,3207.75,1773.25,19929.4,924.19,8678.91,4466.41,577.39,4078.47,2192.23,415.88,11730.39,18,12,3,1,3,83.9,39,1,11.73039,47.49145748987854
ECO00014,2024-11-01,Logistics,UK,Medium,247,Starter,39,Annual,Paid Search,20677.17,3516.5,1715.04,18222.7,1068.91,9143.31,3928.66,632.97,3944.6,2004.5,481.01,10991.74,18,9,3,0,6,85.2,39,1,10.99174,44.500971659919024
ECO00014,2024-12-01,Logistics,UK,Medium,247,Starter,39,Annual,Paid Search,21065.7,3693.92,1783.3,22043.51,915.48,8936.09,4002.48,664.91,4101.6,2424.79,411.97,11605.74,18,9,3,1,7,94.2,39,1,11.605739999999999,46.986801619433194
ECO00014,2025-01-01,Logistics,UK,Medium,247,Starter,39,Annual,Paid Search,22049.28,3921.57,1717.91,20221.24,921.09,9311.08,4189.36,705.88,3951.19,2224.34,414.49,11485.26,18,11,2,1,8,96.2,39,1,11.48526,46.499028340080976
ECO00014,2025-02-01,Logistics,UK,Medium,247,Starter,39,Annual,Paid Search,22961.19,4092.96,1949.58,21475.07,994.69,9218.36,4362.63,736.73,4484.03,2362.26,447.61,12393.25,18,8,5,1,7,88.5,39,1,12.39325,50.1751012145749
ECO00014,2025-03-01,Logistics,UK,Medium,247,Starter,39,Annual,Paid Search,23341.24,3338.7,1563.83,18494.02,1088.37,8714.61,4434.84,600.97,3596.82,2034.34,489.77,11156.72,18,12,3,1,4,88.8,39,1,11.15672,45.16890688259109
ECO00014,2025-04-01,Logistics,UK,Medium,247,Starter,39,Annual,Paid Search,22952.99,3354.32,1828.88,18533.94,1035.6,8417.69,4361.07,603.78,4206.41,2038.73,466.02,11676.01,18,9,3,0,5,83.6,39,1,11.67601,47.271295546558704
ECO00014,2025-05-01,Logistics,UK,Medium,247,Starter,39,Annual,Paid Search,21069.47,3117.33,2095.32,18179.49,995.96,8050.17,4003.2,561.12,4819.24,1999.74,448.18,11831.48,18,8,1,1,5,80.1,39,1,11.831479999999999,47.90072874493927
ECO00014,2025-06-01,Logistics,UK,Medium,247,Starter,39,Annual,Paid Search,24025.5,3179.62,1806.29,24081.55,1072.63,9275.06,4564.85,572.33,4154.46,2648.97,482.68,12423.3,18,9,3,1,6,95.6,39,1,12.4233,50.29676113360323
ECO00014,2025-07-01,Logistics,UK,Medium,247,Starter,39,Annual,Paid Search,22510.29,3078.44,1850.34,19900.27,892.39,9322.25,4276.96,554.12,4255.78,2189.03,401.57,11677.46,18,9,4,1,7,93.9,39,1,11.67746,47.277165991902834
ECO00014,2025-08-01,Logistics,UK,Medium,247,Starter,39,Annual,Paid Search,22954.88,3038.96,1880.94,19835.93,1098.47,8962.46,4361.43,547.01,4326.17,2181.95,494.31,11910.87,18,7,3,0,6,82.8,39,1,11.910870000000001,48.222145748987856
ECO00014,2025-09-01,Logistics,UK,Medium,247,Starter,39,Annual,Paid Search,22495.6,3081.86,1816.67,23682.82,891.81,8312.16,4274.16,554.73,4178.34,2605.11,401.32,12013.67,18,11,2,1,7,85.9,39,1,12.01367,48.63834008097166
ECO00014,2025-10-01,Logistics,UK,Medium,247,Starter,39,Annual,Paid Search,19580.49,2989.51,1920.44,17388.95,1062.0,8446.98,3720.29,538.11,4417.0,1912.78,477.9,11066.09,18,12,3,1,5,92.5,39,1,11.06609,44.801983805668016
ECO00014,2025-11-01,Logistics,UK,Medium,247,Starter,39,Annual,Paid Search,20813.82,3531.17,1646.37,18592.3,951.95,9244.98,3954.63,635.61,3786.66,2045.15,428.38,10850.43,18,10,3,0,5,94.0,39,1,10.850430000000001,43.92886639676114
ECO00014,2025-12-01,Logistics,UK,Medium,247,Starter,39,Annual,Paid Search,19777.82,3848.44,1765.03,21444.59,917.38,8873.7,3757.79,692.72,4059.57,2358.91,412.82,11281.81,18,9,2,0,5,94.4,39,1,11.28181,45.67534412955465
ECO00014,2026-01-01,Logistics,UK,Medium,247,Starter,39,Annual,Paid Search,20452.48,3566.97,1851.72,16990.24,904.96,8594.43,3885.97,642.06,4258.95,1868.93,407.23,11063.14,18,7,3,1,4,85.3,39,1,11.063139999999999,44.790040485829955
ECO00014,2026-02-01,Logistics,UK,Medium,247,Starter,39,Annual,Paid Search,23271.68,3534.06,1856.78,18282.98,975.94,9431.09,4421.62,636.13,4270.59,2011.13,439.17,11778.64,18,6,4,1,5,93.9,39,1,11.77864,47.6868016194332
ECO00014,2026-03-01,Logistics,UK,Medium,247,Starter,39,Annual,Paid Search,20623.57,2650.57,1753.11,20850.08,824.38,8186.8,3918.48,477.1,4032.16,2293.51,370.97,11092.22,18,8,2,0,6,88.3,39,1,11.09222,44.90777327935223
ECO00014,2026-04-01,Logistics,UK,Medium,247,Starter,39,Annual,Paid Search,20615.39,3370.07,1628.39,20090.83,1030.61,8838.56,3916.92,606.61,3745.29,2209.99,463.77,10942.59,18,10,0,1,5,88.1,39,1,10.942590000000001,44.301983805668016
ECO00014,2026-05-01,Logistics,UK,Medium,247,Starter,39,Annual,Paid Search,20065.55,3109.07,1797.06,21632.46,962.38,9200.88,3812.45,559.63,4133.23,2379.57,433.07,11317.96,18,9,4,1,5,83.8,39,1,11.31796,45.8217004048583
ECO00014,2026-06-01,Logistics,UK,Medium,247,Starter,39,Annual,Paid Search,20631.78,3258.51,1606.6,19157.16,864.87,9501.78,3920.04,586.53,3695.17,2107.29,389.19,10698.22,18,9,3,1,5,97.5,39,1,10.69822,43.31263157894737
ECO00014,2026-07-01,Logistics,UK,Medium,247,Starter,39,Annual,Paid Search,21512.28,2722.31,1533.39,23375.57,1028.87,9203.81,4087.33,490.02,3526.8,2571.31,462.99,11138.46,18,9,4,1,5,81.2,39,1,11.138459999999998,45.094979757085014
ECO00014,2026-08-01,Logistics,UK,Medium,247,Starter,39,Annual,Paid Search,20619.31,3178.5,1834.81,22856.51,1009.68,8442.65,3917.67,572.13,4220.05,2514.22,454.36,11678.43,18,7,4,1,4,77.6,39,1,11.67843,47.28109311740891
ECO00015,2025-05-01,Healthcare,USA,Small,47,Professional,99,Monthly,LinkedIn,7633.41,1264.36,49.42,1581.38,229.28,3264.3,1450.35,227.58,113.66,173.95,103.18,2068.71,21,7,4,1,4,86.6,99,1,2.06871,44.01510638297872
ECO00015,2025-06-01,Healthcare,USA,Small,47,Professional,99,Monthly,LinkedIn,7736.63,1123.29,50.55,1787.47,219.51,3115.02,1469.96,202.19,116.26,196.62,98.78,2083.81,21,8,4,1,5,79.5,99,1,2.08381,44.3363829787234
ECO00015,2025-07-01,Healthcare,USA,Small,47,Professional,99,Monthly,LinkedIn,7302.54,1123.04,51.46,1560.92,184.86,3397.08,1387.48,202.15,118.36,171.7,83.19,1962.88,21,11,2,1,7,85.6,99,1,1.9628800000000002,41.76340425531915
ECO00015,2025-08-01,Healthcare,USA,Small,47,Professional,99,Monthly,LinkedIn,8152.92,1324.85,44.42,2003.02,191.89,3423.33,1549.05,238.47,102.17,220.33,86.35,2196.39,21,8,4,1,7,92.0,99,1,2.19639,46.731702127659574
ECO00015,2025-09-01,Healthcare,USA,Small,47,Professional,99,Monthly,LinkedIn,7397.86,1336.52,53.43,1739.26,194.62,3086.83,1405.59,240.57,122.89,191.32,87.58,2047.96,21,8,4,1,5,94.0,99,1,2.0479600000000002,43.5736170212766
ECO00015,2025-10-01,Healthcare,USA,Small,47,Professional,99,Monthly,LinkedIn,7144.96,1376.45,50.63,1436.69,198.38,3106.17,1357.54,247.76,116.44,158.04,89.27,1969.05,21,10,2,1,3,81.1,99,1,1.96905,41.89468085106383
ECO00015,2025-11-01,Healthcare,USA,Small,47,Professional,99,Monthly,LinkedIn,7679.27,1510.03,43.21,1330.61,187.09,2937.1,1459.06,271.81,99.39,146.37,84.19,2060.81,21,5,2,0,5,91.5,99,1,2.06081,43.84702127659575
ECO00015,2025-12-01,Healthcare,USA,Small,47,Professional,99,Monthly,LinkedIn,7774.19,1534.59,50.49,1452.07,208.6,3261.2,1477.1,276.23,116.13,159.73,93.87,2123.05,21,9,2,1,5,86.0,99,1,2.12305,45.171276595744686
ECO00015,2026-01-01,Healthcare,USA,Small,47,Professional,99,Monthly,LinkedIn,7395.72,1344.69,46.84,1512.52,192.61,3004.71,1405.19,242.04,107.74,166.38,86.67,2008.02,21,10,3,1,8,92.2,99,1,2.00802,42.723829787234045
ECO00015,2026-02-01,Healthcare,USA,Small,47,Professional,99,Monthly,LinkedIn,7165.09,1576.88,50.12,1123.48,204.56,3539.38,1361.37,283.84,115.28,123.58,92.05,1976.12,21,15,3,1,5,94.3,99,1,1.9761199999999999,42.04510638297872
ECO00015,2026-03-01,Healthcare,USA,Small,47,Professional,99,Monthly,LinkedIn,6836.5,1251.32,53.14,1437.77,179.87,3169.31,1298.93,225.24,122.22,158.16,80.94,1885.49,21,11,4,0,4,76.9,99,1,1.88549,40.1168085106383
ECO00015,2026-04-01,Healthcare,USA,Small,47,Professional,99,Monthly,LinkedIn,7278.58,1170.87,56.29,1558.61,198.08,3166.08,1382.93,210.76,129.47,171.45,89.14,1983.74,21,10,5,1,7,94.0,99,1,1.98374,42.20723404255319
ECO00015,2026-05-01,Healthcare,USA,Small,47,Professional,99,Monthly,LinkedIn,7152.51,995.1,41.13,1452.73,204.15,3225.2,1358.98,179.12,94.6,159.8,91.87,1884.36,21,14,2,1,6,87.1,99,1,1.8843599999999998,40.09276595744681
ECO00015,2026-06-01,Healthcare,USA,Small,47,Professional,99,Monthly,LinkedIn,7247.31,1008.31,57.41,1590.55,210.02,3192.16,1376.99,181.5,132.04,174.96,94.51,1959.99,21,9,3,1,4,89.1,99,1,1.95999,41.70191489361702
ECO00015,2026-07-01,Healthcare,USA,Small,47,Professional,99,Monthly,LinkedIn,7437.27,1294.8,48.43,1628.28,176.97,3123.02,1413.08,233.06,111.38,179.11,79.64,2016.27,21,13,4,1,7,96.7,99,1,2.01627,42.899361702127656
ECO00015,2026-08-01,Healthcare,USA,Small,47,Professional,99,Monthly,LinkedIn,7266.0,1102.17,44.26,1920.04,205.23,3134.9,1380.54,198.39,101.81,211.2,92.35,1984.3,21,12,6,0,6,90.8,99,1,1.9843,42.219148936170214
ECO00016,2025-10-01,Retail,UK,Medium,138,Business,249,Annual,LinkedIn,18111.76,2850.71,237.65,6811.0,615.74,5837.46,3441.23,513.13,546.59,749.21,277.08,5527.24,22,8,3,1,5,90.4,249,1,5.52724,40.05246376811594
ECO00016,2025-11-01,Retail,UK,Medium,138,Business,249,Annual,LinkedIn,18915.38,3259.23,220.88,6333.59,737.73,6047.79,3593.92,586.66,508.02,696.7,331.98,5717.27,22,7,3,1,5,86.2,249,1,5.71727,41.429492753623194
ECO00016,2025-12-01,Retail,UK,Medium,138,Business,249,Annual,LinkedIn,20089.99,3124.19,218.92,6318.41,654.14,5728.59,3817.1,562.35,503.51,695.02,294.36,5872.35,22,8,2,1,7,86.8,249,1,5.87235,42.55326086956522
ECO00016,2026-01-01,Retail,UK,Medium,138,Business,249,Annual,LinkedIn,18201.07,3227.02,240.09,6597.37,770.82,5808.31,3458.2,580.86,552.21,725.71,346.87,5663.85,22,10,2,1,8,86.5,249,1,5.66385,41.04239130434783
ECO00017,2025-10-01,Technology,UK,Small,41,Starter,39,Monthly,Outbound Sales,3429.98,508.87,41.13,2860.2,88.61,1186.45,651.7,91.6,94.6,314.62,39.87,1192.39,14,9,3,1,4,84.8,39,1,1.19239,29.08268292682927
ECO00017,2025-11-01,Technology,UK,Small,41,Starter,39,Monthly,Outbound Sales,3245.03,477.61,44.07,2679.54,94.28,1296.12,616.56,85.97,101.35,294.75,42.43,1141.05,14,9,2,1,3,79.5,39,1,1.14105,27.830487804878047
ECO00017,2025-12-01,Technology,UK,Small,41,Starter,39,Monthly,Outbound Sales,3573.49,523.56,43.93,2529.87,84.07,1270.75,678.96,94.24,101.03,278.29,37.83,1190.35,14,8,3,1,4,80.4,39,1,1.19035,29.03292682926829
ECO00017,2026-01-01,Technology,UK,Small,41,Starter,39,Monthly,Outbound Sales,3531.61,520.99,44.78,2829.58,82.82,1430.96,671.01,93.78,102.99,311.25,37.27,1216.29,14,9,2,1,6,84.5,39,1,1.2162899999999999,29.66560975609756
