Company_ID,Signup_Date,Industry,Country,Company_Size,Employees,Plan,Monthly_Fee,Contract_Type,Acquisition_Channel,Reduction_Target_Pct,Avg_Monthly_Logins,Avg_Reports_Generated,Avg_Data_Completeness_Pct,Initial_CO2_kg,Latest_CO2_kg,Observed_Reduction_Pct,Churn_Status,Churn_Date,Months_Active,Lifetime_Revenue
ECO00169,2025-09-20,Retail,India,Small,56,Business,249,Annual,Paid Search,25,12.2,3.8,93.5,2063.62,1849.12,10.39,Active,,12,2988
ECO00170,2024-07-12,Retail,UK,Micro,18,Professional,99,Monthly,Partner,11,7.7,2.0,83.0,700.09,667.84,4.61,Churned,2025-09-30,15,1485
ECO00171,2024-07-07,Logistics,India,Medium,217,Business,249,Annual,Referral,16,10.7,3.7,93.9,11275.77,11870.25,-5.27,Active,,26,6474
ECO00172,2026-07-27,Retail,UK,Small,72,Starter,39,Annual,Referral,20,12.0,3.5,98.7,2566.51,2575.84,-0.36,Active,,2,78
ECO00173,2025-12-06,Professional Services,USA,Medium,187,Starter,39,Monthly,LinkedIn,15,9.1,2.9,90.8,5746.03,5500.84,4.27,Active,,9,351
ECO00174,2025-04-22,Retail,UK,Medium,114,Professional,99,Annual,LinkedIn,22,11.4,4.2,94.4,4315.2,3904.35,9.52,Active,,17,1683
ECO00175,2025-05-25,Education,France,Medium,220,Professional,99,Annual,Paid Search,18,8.9,3.0,85.9,6845.32,7204.88,-5.25,Churned,2025-12-31,8,792
ECO00176,2026-06-07,Manufacturing,USA,Micro,13,Starter,39,Annual,Organic Search,19,6.7,2.0,84.2,841.31,823.4,2.13,Active,,3,117
ECO00177,2024-12-27,Technology,India,Micro,8,Professional,99,Annual,Organic Search,15,7.1,2.1,82.3,249.3,223.82,10.22,Churned,2025-12-31,13,1287
ECO00178,2024-05-08,Logistics,Germany,Medium,296,Business,249,Monthly,Organic Search,19,12.1,3.6,92.6,13740.43,13074.88,4.84,Churned,2025-05-31,13,3237
ECO00179,2024-03-10,Professional Services,India,Micro,6,Starter,39,Annual,Referral,24,11.0,3.4,90.2,163.01,159.6,2.09,Active,,30,1170
ECO00180,2024-07-12,Professional Services,India,Medium,208,Professional,99,Monthly,Organic Search,13,9.3,3.7,90.1,5714.57,5474.3,4.2,Churned,2025-09-30,15,1485
ECO00181,2024-06-21,Manufacturing,India,Medium,157,Business,249,Monthly,Organic Search,25,8.7,2.9,86.2,10701.66,10104.92,5.58,Active,,27,6723
ECO00182,2026-04-24,Education,USA,Medium,277,Starter,39,Annual,Organic Search,9,9.6,3.2,92.6,8332.04,8372.76,-0.49,Active,,5,195
ECO00183,2024-07-18,Education,France,Small,25,Business,249,Annual,Paid Search,25,9.3,2.8,89.0,802.39,687.89,14.27,Active,,26,6474
ECO00184,2026-07-04,Healthcare,India,Small,30,Business,249,Monthly,Partner,19,11.5,5.0,94.6,1446.16,1340.84,7.28,Active,,2,498
ECO00185,2024-09-08,Hospitality,UK,Small,40,Enterprise,699,Monthly,LinkedIn,10,9.4,3.2,90.2,1844.69,1639.06,11.15,Active,,24,16776
ECO00186,2026-02-24,Healthcare,Netherlands,Medium,172,Starter,39,Monthly,Referral,16,9.4,3.1,92.6,7648.91,7007.49,8.39,Active,,7,273
ECO00187,2025-02-01,Retail,UK,Small,59,Professional,99,Monthly,Referral,9,11.9,3.7,95.5,2222.35,1879.85,15.41,Active,,19,1881
ECO00188,2025-12-14,Retail,UK,Small,66,Professional,99,Annual,Organic Search,20,11.8,4.0,95.6,2442.8,2527.2,-3.46,Active,,9,891
ECO00189,2025-12-16,Retail,India,Small,33,Starter,39,Monthly,Referral,30,10.0,5.0,92.9,1085.29,1087.28,-0.18,Churned,2026-04-30,5,195
ECO00190,2025-09-24,Logistics,USA,Small,75,Professional,99,Annual,LinkedIn,13,13.6,4.0,95.6,3334.54,3177.74,4.7,Active,,12,1188
ECO00191,2024-12-21,Retail,UK,Small,71,Starter,39,Annual,Organic Search,12,8.6,3.3,90.3,2885.6,2603.39,9.78,Active,,21,819
ECO00192,2026-07-09,Technology,USA,Micro,19,Professional,99,Annual,Organic Search,11,9.5,4.0,91.6,518.0,518.97,-0.19,Active,,2,198
ECO00193,2026-02-11,Education,Germany,Small,60,Business,249,Monthly,Paid Search,11,9.4,2.3,86.7,1945.28,1673.32,13.98,Active,,7,1743
ECO00194,2025-10-05,Education,Canada,Medium,294,Business,249,Annual,LinkedIn,8,10.5,3.8,88.4,8271.83,7802.35,5.68,Active,,11,2739
ECO00195,2024-07-05,Professional Services,USA,Micro,9,Starter,39,Monthly,LinkedIn,25,8.5,2.6,87.7,247.6,223.92,9.56,Active,,26,1014
ECO00196,2025-06-15,Hospitality,Germany,Medium,107,Professional,99,Monthly,Paid Search,11,11.1,3.7,92.9,4399.45,4098.7,6.84,Active,,15,1485
ECO00197,2025-11-11,Education,Canada,Medium,245,Business,249,Monthly,Partner,16,11.5,5.0,90.4,7881.72,6911.16,12.31,Churned,2025-12-31,2,498
ECO00198,2024-10-14,Education,France,Small,69,Business,249,Monthly,Paid Search,17,10.0,3.3,87.5,2527.54,2198.05,13.04,Churned,2025-11-30,14,3486
ECO00199,2026-05-07,Logistics,France,Medium,138,Starter,39,Monthly,Organic Search,19,10.0,3.0,92.8,7447.69,7660.3,-2.85,Active,,4,156
ECO00200,2026-07-12,Technology,India,Medium,105,Professional,99,Monthly,Partner,16,12.5,2.5,91.4,3506.77,3603.05,-2.75,Active,,2,198
ECO00201,2025-12-03,Retail,UK,Small,69,Professional,99,Monthly,Partner,15,12.6,4.0,96.8,2423.61,2397.94,1.06,Active,,9,891
ECO00202,2026-04-22,Technology,UK,Small,61,Professional,99,Monthly,Partner,8,6.4,2.4,79.2,1770.25,1791.38,-1.19,Active,,5,495
ECO00203,2026-07-15,Manufacturing,USA,Small,29,Professional,99,Annual,Paid Search,17,11.5,2.0,89.2,1905.84,1937.4,-1.66,Active,,2,198
ECO00204,2025-10-05,Hospitality,UK,Small,78,Starter,39,Monthly,LinkedIn,19,8.4,3.2,88.8,3614.72,3241.21,10.33,Active,,11,429
ECO00205,2024-09-01,Technology,France,Micro,12,Business,249,Annual,Organic Search,20,7.7,2.6,85.4,338.31,303.94,10.16,Active,,24,5976
ECO00206,2026-05-14,Manufacturing,USA,Medium,167,Starter,39,Monthly,LinkedIn,28,8.8,2.5,80.3,13185.4,12480.32,5.35,Active,,4,156
ECO00207,2026-06-17,Technology,USA,Medium,298,Starter,39,Monthly,Organic Search,13,11.0,2.7,87.2,8434.0,8246.97,2.22,Active,,3,117
ECO00208,2026-06-05,Manufacturing,Netherlands,Micro,11,Starter,39,Annual,LinkedIn,24,14.0,3.7,94.2,749.69,691.42,7.77,Active,,3,117
ECO00209,2026-04-05,Technology,USA,Small,63,Starter,39,Monthly,LinkedIn,16,5.8,1.6,73.0,1883.88,1980.49,-5.13,Active,,5,195
ECO00210,2024-08-17,Manufacturing,Canada,Micro,9,Business,249,Annual,Referral,11,10.7,3.5,90.6,614.83,510.45,16.98,Active,,25,6225
ECO00211,2025-09-13,Education,UK,Small,29,Starter,39,Annual,Organic Search,15,10.9,3.2,89.3,819.14,787.81,3.82,Active,,12,468
ECO00212,2024-10-21,Logistics,India,Large,869,Professional,99,Monthly,Organic Search,13,9.0,3.2,89.0,42016.02,38967.15,7.26,Active,,23,2277
ECO00213,2026-04-09,Technology,India,Micro,6,Professional,99,Monthly,Organic Search,8,8.8,2.2,85.5,167.28,177.14,-5.89,Active,,5,495
ECO00214,2025-02-04,Healthcare,Canada,Medium,92,Starter,39,Annual,Organic Search,15,10.6,3.6,89.6,4324.32,4263.13,1.42,Churned,2025-06-30,5,195
ECO00215,2024-05-05,Manufacturing,UK,Large,1008,Enterprise,699,Annual,LinkedIn,22,6.2,2.3,81.6,73883.46,59327.34,19.7,Active,,28,19572
ECO00216,2024-04-19,Healthcare,India,Small,39,Professional,99,Annual,LinkedIn,14,11.8,3.8,95.5,1799.66,1650.95,8.26,Active,,29,2871
ECO00217,2025-07-22,Healthcare,USA,Medium,111,Business,249,Monthly,LinkedIn,12,6.7,2.6,84.1,4856.85,5235.59,-7.8,Active,,14,3486
ECO00218,2025-03-07,Technology,Canada,Small,29,Professional,99,Annual,Organic Search,13,9.2,2.1,84.2,734.97,738.96,-0.54,Churned,2026-03-31,13,1287
ECO00219,2024-05-22,Logistics,UK,Micro,6,Business,249,Monthly,Organic Search,11,8.2,3.0,85.4,299.89,280.91,6.33,Active,,28,6972
ECO00220,2025-06-11,Education,Germany,Medium,241,Starter,39,Annual,LinkedIn,23,11.9,4.3,94.8,8136.79,7422.06,8.78,Active,,15,585
ECO00221,2025-03-26,Logistics,France,Small,60,Starter,39,Annual,Paid Search,12,8.2,2.7,88.5,3402.67,3080.03,9.48,Active,,18,702
ECO00222,2026-03-07,Hospitality,UK,Small,43,Enterprise,699,Annual,Referral,23,8.2,2.3,85.1,1950.27,1893.7,2.9,Active,,6,4194
ECO00223,2024-09-22,Hospitality,Germany,Medium,213,Enterprise,699,Monthly,Referral,16,10.9,3.9,95.8,8241.41,7111.85,13.71,Active,,24,16776
ECO00224,2025-09-26,Healthcare,UK,Small,42,Starter,39,Annual,Paid Search,16,7.8,2.8,85.4,2114.82,1973.35,6.69,Active,,12,468
ECO00225,2026-01-25,Hospitality,Germany,Small,68,Starter,39,Annual,Referral,16,11.4,4.0,92.9,2721.43,2682.0,1.45,Churned,2026-05-31,5,195
ECO00226,2026-05-07,Retail,India,Medium,248,Starter,39,Monthly,Outbound Sales,17,9.0,3.2,89.9,8725.45,8285.5,5.04,Active,,4,156
ECO00227,2025-07-27,Technology,UK,Small,42,Enterprise,699,Monthly,Outbound Sales,5,9.9,3.1,93.7,1099.89,1152.19,-4.76,Active,,14,9786
ECO00228,2024-04-04,Technology,UK,Small,61,Professional,99,Monthly,LinkedIn,19,10.3,3.3,90.2,1699.36,1604.61,5.58,Active,,29,2871
ECO00229,2024-04-22,Hospitality,Germany,Small,28,Starter,39,Annual,Referral,10,12.0,4.0,94.9,1255.85,1171.52,6.71,Active,,29,1131
ECO00230,2026-01-23,Retail,Netherlands,Small,41,Professional,99,Annual,Organic Search,16,11.4,3.9,93.9,1464.89,1445.93,1.29,Active,,8,792
ECO00231,2025-01-05,Retail,Germany,Small,63,Business,249,Monthly,LinkedIn,7,9.3,2.8,88.3,1933.09,1936.51,-0.18,Active,,20,4980
ECO00232,2025-10-27,Retail,France,Small,30,Professional,99,Annual,Organic Search,12,9.1,2.7,87.5,966.04,969.49,-0.36,Active,,11,1089
ECO00233,2025-12-07,Hospitality,UK,Micro,5,Professional,99,Monthly,LinkedIn,12,12.1,4.1,93.6,208.28,206.13,1.03,Active,,9,891
ECO00234,2025-04-02,Logistics,UK,Medium,153,Professional,99,Annual,Outbound Sales,25,11.1,3.5,92.7,7467.61,7224.13,3.26,Active,,17,1683
ECO00235,2024-09-04,Technology,Netherlands,Medium,145,Starter,39,Annual,Referral,25,8.2,2.7,85.4,3800.85,3803.58,-0.07,Active,,24,936
ECO00236,2026-03-02,Professional Services,Canada,Small,23,Starter,39,Monthly,LinkedIn,12,11.2,3.2,94.4,650.32,688.8,-5.92,Churned,2026-06-30,4,156
ECO00237,2026-08-25,Hospitality,USA,Small,62,Professional,99,Annual,Outbound Sales,10,10.0,4.0,87.2,2417.23,2417.23,0.0,Active,,1,99
ECO00238,2025-03-11,Technology,USA,Small,66,Professional,99,Monthly,Organic Search,5,7.7,2.6,81.6,1758.36,1753.13,0.3,Active,,18,1782
ECO00239,2026-04-18,Professional Services,Germany,Small,75,Starter,39,Monthly,Outbound Sales,14,8.8,2.8,87.9,2288.9,2234.35,2.38,Churned,2026-07-31,4,156
ECO00240,2025-05-27,Retail,France,Small,27,Professional,99,Monthly,Paid Search,15,10.1,2.7,87.8,921.26,875.37,4.98,Active,,16,1584
ECO00241,2024-09-15,Professional Services,UK,Micro,5,Starter,39,Monthly,Partner,16,10.8,3.2,90.2,149.3,151.54,-1.5,Churned,2025-01-31,5,195
ECO00242,2024-08-06,Healthcare,France,Small,50,Business,249,Monthly,Organic Search,11,10.3,3.5,94.1,2541.87,2298.71,9.57,Active,,25,6225
ECO00243,2024-08-01,Manufacturing,USA,Medium,83,Starter,39,Annual,Referral,14,12.2,3.3,94.7,5406.74,5034.92,6.88,Active,,25,975
ECO00244,2025-10-18,Manufacturing,UK,Small,33,Professional,99,Monthly,LinkedIn,22,10.1,3.5,91.9,2217.05,2255.0,-1.71,Active,,11,1089
ECO00245,2026-06-22,Manufacturing,USA,Small,78,Business,249,Annual,,6,13.3,3.7,94.6,5567.58,5183.46,6.9,Active,,3,747
ECO00246,2025-02-25,Manufacturing,UK,Small,78,Starter,39,Annual,LinkedIn,20,7.8,3.8,94.0,6813.27,5844.27,14.22,Churned,2025-06-30,5,195
ECO00247,2025-12-09,Education,India,Micro,12,Starter,39,Annual,Referral,18,9.8,3.2,86.7,400.79,369.65,7.77,Active,,9,351
ECO00248,2024-07-20,Hospitality,USA,Small,66,Professional,99,Annual,Referral,13,11.5,4.4,95.3,2492.99,2712.9,-8.82,Churned,2025-02-28,8,792
ECO00249,2026-06-20,Technology,USA,Small,67,Enterprise,699,Monthly,Partner,13,12.3,4.0,92.2,2225.46,2280.45,-2.47,Active,,3,2097
ECO00250,2025-07-10,Education,USA,Micro,14,Professional,99,Annual,Referral,13,11.3,3.7,94.7,437.54,412.62,5.7,Churned,2025-09-30,3,297
ECO00251,2026-05-11,Retail,UK,Medium,149,Starter,39,Annual,LinkedIn,12,10.0,3.8,93.6,5387.42,4525.9,15.99,Active,,4,156
ECO00252,2024-12-17,Technology,USA,Small,66,Starter,39,Monthly,Outbound Sales,18,8.2,2.9,85.5,1914.48,1698.15,11.3,Churned,2026-04-30,17,663
ECO00253,2025-07-01,Retail,France,Micro,9,Starter,39,Annual,Partner,10,9.2,3.1,90.5,337.04,330.74,1.87,Active,,14,546
ECO00254,2025-06-10,Education,France,Micro,18,Professional,99,Monthly,LinkedIn,13,12.1,3.9,95.9,487.42,453.13,7.04,Active,,15,1485
ECO00255,2024-10-06,Technology,Netherlands,Small,65,Starter,39,Annual,LinkedIn,16,6.7,2.5,83.1,1796.03,1661.35,7.5,Active,,23,897
ECO00256,2026-07-16,Retail,Netherlands,Micro,11,Business,249,Monthly,Outbound Sales,16,10.5,2.5,94.6,365.52,408.38,-11.73,Active,,2,498
ECO00257,2026-05-25,Manufacturing,UK,Medium,82,Business,249,Annual,Partner,24,12.2,4.2,92.9,5120.9,5331.23,-4.11,Active,,4,996
ECO00258,2024-04-16,Logistics,UK,Small,66,Professional,99,Annual,Outbound Sales,30,8.8,3.1,89.5,3519.54,3089.61,12.22,Active,,29,2871
ECO00259,2025-05-18,Hospitality,UK,Small,44,Professional,99,Monthly,Organic Search,9,10.4,3.7,92.1,1952.99,1826.65,6.47,Active,,16,1584
ECO00260,2025-07-15,Retail,France,Small,28,Business,249,Annual,Referral,22,11.6,3.6,91.3,1051.21,1047.25,0.38,Active,,14,3486
ECO00261,2026-08-15,Hospitality,UK,Small,61,Professional,99,Annual,Outbound Sales,13,6.0,4.0,78.2,2509.31,2509.31,0.0,Active,,1,99
ECO00262,2024-07-18,Technology,Netherlands,Small,34,Starter,39,Monthly,Referral,17,11.7,3.5,95.5,1021.99,1092.12,-6.86,Active,,26,1014
ECO00263,2026-06-06,Technology,UK,Small,78,Business,249,Annual,LinkedIn,20,10.7,2.3,87.0,2436.62,2440.63,-0.16,Active,,3,747
ECO00264,2025-02-23,Technology,Canada,Small,35,Professional,99,Monthly,Referral,15,10.5,3.0,93.0,1072.72,1038.86,3.16,Churned,2025-05-31,4,396
ECO00265,2024-09-19,Manufacturing,UK,Large,1135,Business,249,Annual,LinkedIn,24,12.5,3.8,95.7,74455.83,65388.93,12.18,Active,,24,5976
ECO00266,2024-11-18,Professional Services,Netherlands,Large,972,Enterprise,699,Monthly,Paid Search,14,11.1,3.8,91.8,31055.3,27166.07,12.52,Active,,22,15378
ECO00267,2026-02-14,Technology,UK,Micro,10,Starter,39,Monthly,Paid Search,14,11.5,3.0,92.1,300.03,290.89,3.05,Churned,2026-03-31,2,78
ECO00268,2026-03-02,Hospitality,USA,Micro,8,Business,249,Annual,Referral,14,5.5,3.2,86.2,356.6,340.19,4.6,Active,,6,1494
ECO00269,2025-03-10,Professional Services,USA,Medium,140,Starter,39,Monthly,Referral,15,8.6,2.7,84.2,4262.49,4267.01,-0.11,Churned,2025-11-30,9,351
ECO00270,2025-06-17,Retail,India,Small,68,Starter,39,Monthly,Partner,15,11.2,4.5,94.6,2528.03,2359.61,6.66,Churned,2026-05-31,12,468
ECO00271,2024-09-03,Education,Germany,Medium,281,Starter,39,Annual,Outbound Sales,18,9.2,3.3,87.5,9552.01,8494.78,11.07,Active,,24,936
ECO00272,2024-02-23,Technology,Netherlands,Small,34,Starter,39,Monthly,Organic Search,12,6.9,2.0,81.6,972.93,963.85,0.93,Churned,2025-03-31,14,546
ECO00273,2025-06-14,Education,Netherlands,Large,888,Business,249,Annual,Organic Search,18,4.5,2.8,84.1,27819.74,29392.58,-5.65,Churned,2025-09-30,4,996
ECO00274,2025-06-05,Manufacturing,India,Large,469,Enterprise,699,Monthly,LinkedIn,29,11.8,4.4,94.0,31211.7,29224.42,6.37,Churned,2026-03-31,10,6990
ECO00275,2025-04-26,Logistics,Canada,Small,70,Professional,99,Annual,Paid Search,17,9.5,3.2,88.7,4233.95,3842.72,9.24,Active,,17,1683
ECO00276,2024-08-15,Manufacturing,Netherlands,Micro,9,Starter,39,Annual,Paid Search,22,11.2,3.3,91.8,622.04,625.88,-0.62,Churned,2025-01-31,6,234
ECO00277,2024-12-14,Healthcare,France,Small,42,Professional,99,Annual,LinkedIn,24,11.6,4.0,95.5,1844.43,1584.7,14.08,Active,,21,2079
ECO00278,2024-11-15,Professional Services,USA,Small,61,Professional,99,Monthly,Partner,23,8.5,4.0,87.3,1906.69,2179.31,-14.3,Churned,2025-08-31,10,990
ECO00279,2024-10-05,Professional Services,UK,Micro,19,Professional,99,Annual,Organic Search,24,11.9,4.0,94.6,572.83,521.1,9.03,Active,,23,2277
ECO00280,2026-05-24,Logistics,UK,Large,616,Business,249,Annual,Organic Search,9,10.0,3.5,86.5,30428.63,31792.32,-4.48,Active,,4,996
ECO00281,2024-03-13,Professional Services,UK,Small,26,Professional,99,Annual,Partner,8,9.0,3.0,88.2,781.69,817.21,-4.54,Churned,2024-06-30,4,396
ECO00282,2025-05-27,Technology,UK,Small,38,Professional,99,Monthly,LinkedIn,11,11.5,3.5,93.9,1175.77,1008.92,14.19,Active,,16,1584
ECO00283,2026-01-26,Education,Australia,Micro,5,Starter,39,Annual,LinkedIn,15,9.6,3.5,92.4,165.17,165.0,0.1,Active,,8,312
ECO00284,2025-04-14,Professional Services,USA,Micro,12,Professional,99,Annual,Partner,9,10.9,3.8,94.6,325.73,308.95,5.15,Churned,2026-08-31,17,1683
ECO00285,2025-04-19,Healthcare,France,Small,33,Professional,99,Monthly,Paid Search,8,11.1,3.8,96.3,1373.88,1384.59,-0.78,Active,,17,1683
ECO00286,2026-08-07,Manufacturing,France,Micro,5,Business,249,Monthly,Referral,15,13.0,4.0,94.7,316.45,316.45,0.0,Active,,1,249
ECO00287,2025-05-11,Retail,UK,Small,41,Starter,39,Annual,Partner,12,9.9,3.4,92.9,1300.46,1396.52,-7.39,Churned,2025-12-31,8,312
ECO00288,2026-06-07,Manufacturing,Australia,Small,20,Professional,99,Monthly,Outbound Sales,14,10.0,3.7,89.5,1115.24,1131.61,-1.47,Active,,3,297
ECO00289,2026-08-06,Hospitality,India,Micro,10,Starter,39,Monthly,Paid Search,21,10.0,3.0,74.6,415.96,415.96,0.0,Active,,1,39
ECO00290,2026-02-19,Hospitality,Germany,Small,47,Professional,99,Annual,Referral,22,10.4,4.1,94.4,1977.92,1982.08,-0.21,Active,,7,693
ECO00291,2026-08-26,Hospitality,Germany,Small,47,Business,249,Monthly,Partner,16,10.0,3.0,94.7,1919.66,1919.66,0.0,Active,,1,249
ECO00292,2024-07-09,Hospitality,Germany,Small,27,Business,249,Monthly,LinkedIn,13,9.1,3.6,91.9,1240.54,1104.95,10.93,Churned,2025-03-31,9,2241
ECO00293,2026-08-26,Healthcare,UK,Micro,19,Starter,39,Annual,Organic Search,11,11.0,5.0,91.6,930.26,930.26,0.0,Active,,1,39
ECO00294,2025-07-22,Retail,USA,Medium,178,Professional,99,Annual,Organic Search,23,9.9,2.9,90.7,6040.75,5365.78,11.17,Active,,14,1386
ECO00295,2024-10-14,Hospitality,Germany,Small,49,Professional,99,Monthly,Outbound Sales,15,7.7,2.3,86.8,1854.84,1916.73,-3.34,Churned,2024-12-31,3,297
ECO00296,2026-08-22,Professional Services,UK,Small,57,Starter,39,Annual,Referral,17,9.0,5.0,86.6,1742.63,1742.63,0.0,Active,,1,39
ECO00297,2024-05-12,Technology,Canada,Small,28,Starter,39,Monthly,Organic Search,11,8.5,1.8,84.0,877.94,850.2,3.16,Churned,2024-08-31,4,156
ECO00298,2024-12-22,Healthcare,France,Medium,121,Enterprise,699,Monthly,Referral,12,8.9,3.0,88.5,5638.85,4988.66,11.53,Active,,21,14679
ECO00299,2024-10-02,Education,UK,Large,303,Enterprise,699,Monthly,Referral,26,11.7,4.1,95.8,9396.55,8590.46,8.58,Active,,23,16077
ECO00300,2024-07-22,Hospitality,UK,Small,58,Starter,39,Monthly,LinkedIn,20,9.7,3.0,90.0,2441.66,2058.39,15.7,Active,,26,1014
ECO00301,2026-07-19,Retail,India,Micro,9,Starter,39,Annual,Organic Search,12,8.5,5.0,94.2,328.7,327.7,0.3,Active,,2,78
ECO00302,2026-04-11,Retail,USA,Medium,209,Business,249,Monthly,Referral,15,7.4,2.8,85.7,8125.01,7698.42,5.25,Active,,5,1245
ECO00303,2026-01-22,Logistics,France,Micro,19,Business,249,Monthly,Referral,19,13.0,4.2,94.2,1118.28,1127.66,-0.84,Active,,8,1992
ECO00304,2026-07-22,Technology,UK,Micro,7,Starter,39,Annual,Outbound Sales,21,12.5,5.5,94.4,219.2,203.93,6.97,Active,,2,78
ECO00305,2026-07-27,Technology,UK,Micro,5,Professional,99,Annual,LinkedIn,22,12.0,4.5,87.9,152.68,139.81,8.43,Active,,2,198
ECO00306,2025-12-15,Manufacturing,UK,Micro,8,Starter,39,Monthly,Referral,23,10.3,3.3,87.7,541.14,565.19,-4.44,Active,,9,351
ECO00307,2025-11-07,Hospitality,UK,Medium,220,Starter,39,Monthly,Partner,19,9.8,3.2,89.9,9310.93,8560.69,8.06,Active,,10,390
ECO00308,2024-10-06,Retail,USA,Medium,148,Business,249,Annual,Organic Search,16,8.9,3.0,88.2,5263.29,4910.56,6.7,Active,,23,5727
ECO00309,2026-04-26,Hospitality,Canada,Medium,277,Starter,39,Annual,Referral,11,8.6,3.6,89.4,11737.29,11406.85,2.82,Active,,5,195
ECO00310,2025-05-18,Healthcare,Canada,Medium,134,Starter,39,Annual,Referral,23,11.0,4.1,93.3,6321.96,6026.18,4.68,Active,,16,624
ECO00311,2026-02-05,Manufacturing,Germany,Small,72,Business,249,Annual,LinkedIn,15,10.7,3.4,91.4,4319.9,4786.62,-10.8,Active,,7,1743
ECO00312,2026-03-07,Hospitality,India,Small,57,Professional,99,Monthly,Partner,13,10.0,3.8,94.9,2351.15,2325.78,1.08,Active,,6,594
ECO00313,2026-03-24,Professional Services,USA,Small,49,Enterprise,699,Monthly,Organic Search,23,8.3,2.5,89.9,1397.92,1491.9,-6.72,Active,,6,4194
ECO00314,2026-03-09,Professional Services,UK,Medium,140,Starter,39,Monthly,LinkedIn,23,7.0,3.0,84.4,3573.03,4079.97,-14.19,Churned,2026-06-30,4,156
ECO00315,2025-07-03,Technology,UK,Medium,105,Enterprise,699,Monthly,Organic Search,6,11.4,2.9,89.8,2803.84,2664.92,4.95,Active,,14,9786
ECO00316,2025-12-14,Logistics,UK,Micro,11,Starter,39,Annual,Organic Search,10,9.3,4.3,87.0,487.08,531.81,-9.18,Churned,2026-06-30,7,273
ECO00317,2025-07-25,Healthcare,Canada,Micro,17,Starter,39,Monthly,Referral,25,11.0,4.0,93.5,715.97,667.83,6.72,Active,,14,546
ECO00318,2026-07-05,Manufacturing,USA,Micro,8,Professional,99,Annual,Organic Search,23,7.0,2.5,87.6,534.94,556.92,-4.11,Active,,2,198
ECO00319,2025-01-16,Hospitality,Germany,Medium,152,Enterprise,699,Monthly,Outbound Sales,15,10.3,3.2,90.5,7054.29,5862.54,16.89,Active,,20,13980
ECO00320,2025-12-04,Technology,Australia,Medium,256,Starter,39,Monthly,Outbound Sales,16,11.3,4.6,96.2,7442.23,7450.14,-0.11,Active,,9,351
ECO00321,2025-12-02,Technology,UK,Small,62,Starter,39,Monthly,LinkedIn,21,9.6,3.1,91.1,1860.14,1760.79,5.34,Churned,2026-06-30,7,273
ECO00322,2026-05-02,Education,UK,Large,890,Enterprise,699,Monthly,Organic Search,23,12.0,3.5,94.5,27723.42,23254.81,16.12,Active,,4,2796
ECO00323,2025-04-24,Retail,Germany,Medium,228,Business,249,Monthly,Paid Search,27,11.6,3.6,90.3,7631.85,6795.91,10.95,Active,,17,4233
ECO00324,2025-01-24,Technology,UK,Small,68,Business,249,Monthly,Paid Search,10,10.9,3.8,96.3,1952.54,1704.2,12.72,Active,,20,4980
ECO00325,2024-04-17,Professional Services,USA,Small,79,Starter,39,Annual,LinkedIn,25,11.7,3.8,95.3,2504.32,2352.49,6.06,Active,,29,1131
ECO00326,2026-07-23,Retail,Australia,Medium,226,Starter,39,Annual,Referral,11,8.5,2.5,83.6,8797.16,8258.05,6.13,Active,,2,78
ECO00327,2026-08-08,Manufacturing,UK,Small,37,Professional,99,Annual,Referral,16,5.0,2.0,81.7,2498.06,2498.06,0.0,Active,,1,99
ECO00328,2025-10-20,Technology,India,Micro,6,Business,249,Monthly,Partner,15,7.1,2.5,81.5,184.39,185.03,-0.35,Active,,11,2739
ECO00329,2024-05-14,Healthcare,Australia,Medium,282,Starter,39,Annual,Paid Search,14,10.3,3.2,93.0,12850.23,12360.89,3.81,Churned,2026-05-31,25,975
ECO00330,2024-02-20,Professional Services,France,Small,46,Professional,99,Annual,Paid Search,21,11.1,3.1,90.2,1232.03,1319.28,-7.08,Churned,2024-09-30,8,792
ECO00331,2026-01-06,Education,Australia,Micro,15,Starter,39,Monthly,LinkedIn,23,11.2,4.0,92.5,486.26,456.12,6.2,Active,,8,312
ECO00332,2024-12-17,Retail,Canada,Small,62,Professional,99,Monthly,Organic Search,13,10.5,3.1,89.7,2250.55,2132.82,5.23,Active,,21,2079
ECO00333,2026-01-02,,India,Micro,12,Professional,99,Annual,Outbound Sales,24,11.1,3.0,91.0,604.08,596.79,1.21,Active,,8,792
